geomid,naics,workers
8728308d3ffffff,Public Administration,4.111
8728308d3ffffff,Real Estate,9.123
8728308d3ffffff,Retail,19.476
8728308d3ffffff,Transportation,20.027
8728308d3ffffff,Wholesale,3.207
8728308d5ffffff,Art/Culture,0.023
8728308d5ffffff,Construction,2.082
8728308d5ffffff,Education,0.068
8728308d5ffffff,Energy,0.056
8728308d5ffffff,Financial,0.034
8728308d5ffffff,Health,0.225
8728308d5ffffff,Hospitality,0.169
8728308d5ffffff,Manufacturing,0.225
8728308d5ffffff,Public Administration,0.068
8728308d5ffffff,Retail,0.326
8728308d5ffffff,Transportation,0.113
8728308d5ffffff,Wholesale,0.034
8728308dcffffff,Art/Culture,41.391
8728308dcffffff,Business Support,163.245
8728308dcffffff,Construction,91.1
8728308dcffffff,Corporate,2.98
8728308dcffffff,Education,206.082
8728308dcffffff,Energy,25.076
8728308dcffffff,Financial,60.212
8728308dcffffff,Health,320.382
8728308dcffffff,Hospitality,260.345
8728308dcffffff,Information,29.44
8728308dcffffff,Manufacturing,227.588
8728308dcffffff,Professional Service,101.015
8728308dcffffff,Public Administration,111.211
8728308dcffffff,Real Estate,59.041
8728308dcffffff,Retail,232.085
8728308dcffffff,Transportation,320.288
8728308dcffffff,Wholesale,121.179
8728308ddffffff,Art/Culture,9.247
8728308ddffffff,Business Support,20.286
8728308ddffffff,Construction,67.042
8728308ddffffff,Corporate,0.398
8728308ddffffff,Education,4.213
8728308ddffffff,Energy,19.118
8728308ddffffff,Financial,9.573
8728308ddffffff,Health,9.746
8728308ddffffff,Hospitality,17.712
8728308ddffffff,Information,6.373
8728308ddffffff,Manufacturing,77.1
8728308ddffffff,Professional Service,20.327
8728308ddffffff,Public Administration,0.186
8728308ddffffff,Real Estate,8.393
8728308ddffffff,Retail,149.874
8728308ddffffff,Transportation,206.574
8728308ddffffff,Wholesale,56.971
8728308deffffff,Art/Culture,17.311
8728308deffffff,Business Support,56.049
8728308deffffff,Construction,85.13
8728308deffffff,Corporate,0.087
8728308deffffff,Education,137.037
8728308deffffff,Energy,5.92
8728308deffffff,Financial,19.744
8728308deffffff,Health,353.562
8728308deffffff,Hospitality,70.036
8728308deffffff,Information,5.497
8728308deffffff,Manufacturing,31.408
8728308deffffff,Professional Service,30.864
8728308deffffff,Public Administration,33.141
8728308deffffff,Real Estate,12.183
8728308deffffff,Retail,90.064
8728308deffffff,Transportation,83.29
8728308deffffff,Wholesale,22.786
8728308e3ffffff,Art/Culture,0.014
8728308e3ffffff,Business Support,0.121
8728308e3ffffff,Construction,0.291
8728308e3ffffff,Corporate,0.002
8728308e3ffffff,Education,0.089
8728308e3ffffff,Energy,0.028
8728308e3ffffff,Financial,0.027
8728308e3ffffff,Health,0.173
8728308e3ffffff,Hospitality,0.052
8728308e3ffffff,Information,0.019
8728308e3ffffff,Manufacturing,0.469
8728308e3ffffff,Professional Service,0.065
8728308e3ffffff,Public Administration,0.109
8728308e3ffffff,Real Estate,0.033
8728308e3ffffff,Retail,0.236
8728308e3ffffff,Transportation,0.339
8728308e3ffffff,Wholesale,0.081
8728308f0ffffff,Art/Culture,4.359
8728308f0ffffff,Business Support,5.946
8728308f0ffffff,Construction,18.083
8728308f0ffffff,Corporate,0.132
8728308f0ffffff,Education,15.01
8728308f0ffffff,Energy,2.626
8728308f0ffffff,Financial,1.374
8728308f0ffffff,Health,39.092
8728308f0ffffff,Hospitality,20.348
8728308f0ffffff,Information,1.11
8728308f0ffffff,Manufacturing,10.211
8728308f0ffffff,Professional Service,16.989
8728308f0ffffff,Public Administration,11.138
8728308f0ffffff,Real Estate,5.414
8728308f0ffffff,Retail,24.302
8728308f0ffffff,Transportation,15.255
8728308f0ffffff,Wholesale,5.432
8728308f1ffffff,Art/Culture,5.652
8728308f1ffffff,Business Support,50.055
8728308f1ffffff,Construction,149.708
8728308f1ffffff,Corporate,1.92
8728308f1ffffff,Education,24.127
8728308f1ffffff,Energy,15.337
8728308f1ffffff,Financial,12.619
8728308f1ffffff,Health,58.314
8728308f1ffffff,Hospitality,22.159
8728308f1ffffff,Information,8.055
8728308f1ffffff,Manufacturing,179.388
8728308f1ffffff,Professional Service,30.287
8728308f1ffffff,Public Administration,39.053
8728308f1ffffff,Real Estate,10.59
8728308f1ffffff,Retail,159.02
8728308f1ffffff,Transportation,131.398
8728308f1ffffff,Wholesale,50.599
8728308f4ffffff,Art/Culture,11.517
8728308f4ffffff,Business Support,14.93
8728308f4ffffff,Construction,30.778
8728308f4ffffff,Education,89.098
8728308f4ffffff,Energy,7.959
8728308f4ffffff,Financial,8.067
8728308f4ffffff,Health,156.623
8728308f4ffffff,Hospitality,41.105
8728308f4ffffff,Information,5.326
8728308f4ffffff,Manufacturing,13.487
8728308f4ffffff,Professional Service,59.608
8728308f4ffffff,Public Administration,85.834
8728308f4ffffff,Real Estate,22.923
8728308f4ffffff,Retail,64.521
8728308f4ffffff,Transportation,44.167
8728308f4ffffff,Wholesale,9.04
8728308f6ffffff,Art/Culture,0.0
8728308f6ffffff,Construction,0.003
8728308f6ffffff,Education,0.0
8728308f6ffffff,Energy,0.0
8728308f6ffffff,Financial,0.0
8728308f6ffffff,Health,0.0
8728308f6ffffff,Hospitality,0.0
8728308f6ffffff,Manufacturing,0.0
8728308f6ffffff,Public Administration,0.0
8728308f6ffffff,Retail,0.001
8728308f6ffffff,Transportation,0.0
8728308f6ffffff,Wholesale,0.0
87283090cffffff,Art/Culture,65.377
87283090cffffff,Business Support,176.171
87283090cffffff,Construction,42.629
87283090cffffff,Corporate,5.283
87283090cffffff,Education,66.417
87283090cffffff,Energy,15.951
87283090cffffff,Financial,102.477
87283090cffffff,Health,123.488
87283090cffffff,Hospitality,250.483
87283090cffffff,Information,93.669
87283090cffffff,Manufacturing,52.017
87283090cffffff,Professional Service,299.107
87283090cffffff,Public Administration,58.859
87283090cffffff,Real Estate,81.701
87283090cffffff,Retail,246.424
87283090cffffff,Transportation,217.483
87283090cffffff,Wholesale,75.092
87283090dffffff,Art/Culture,52.369
87283090dffffff,Business Support,66.417
87283090dffffff,Construction,98.9
87283090dffffff,Corporate,1.719
87283090dffffff,Education,62.264
87283090dffffff,Energy,15.633
87283090dffffff,Financial,29.655
87283090dffffff,Health,147.67
87283090dffffff,Hospitality,222.905
87283090dffffff,Information,23.574
87283090dffffff,Manufacturing,65.613
87283090dffffff,Professional Service,35.882
87283090dffffff,Public Administration,41.599
87283090dffffff,Real Estate,30.552
87283090dffffff,Retail,140.39
87283090dffffff,Transportation,175.416
87283090dffffff,Wholesale,63.663
872830920ffffff,Art/Culture,109.642
872830920ffffff,Business Support,94.937
872830920ffffff,Construction,112.384
872830920ffffff,Corporate,5.655
872830920ffffff,Education,85.24
872830920ffffff,Energy,22.021
872830920ffffff,Financial,109.368
872830920ffffff,Health,245.61
872830920ffffff,Hospitality,415.27
872830920ffffff,Information,67.548
872830920ffffff,Manufacturing,80.682
872830920ffffff,Professional Service,231.738
872830920ffffff,Public Administration,124.697
872830920ffffff,Real Estate,79.658
872830920ffffff,Retail,326.712
872830920ffffff,Transportation,281.09
872830920ffffff,Wholesale,113.372
872830924ffffff,Art/Culture,0.157
872830924ffffff,Business Support,0.487
872830924ffffff,Construction,2.5
872830924ffffff,Corporate,0.016
872830924ffffff,Education,0.126
872830924ffffff,Energy,0.173
872830924ffffff,Financial,0.157
872830924ffffff,Health,0.283
872830924ffffff,Hospitality,1.541
872830924ffffff,Information,0.079
872830924ffffff,Manufacturing,0.503
872830924ffffff,Professional Service,0.393
872830924ffffff,Public Administration,0.204
872830924ffffff,Real Estate,0.094
872830924ffffff,Retail,0.755
872830924ffffff,Transportation,0.613
872830924ffffff,Wholesale,0.314
872830926ffffff,Art/Culture,26.608
872830926ffffff,Business Support,25.653
872830926ffffff,Construction,155.454
872830926ffffff,Corporate,3.262
872830926ffffff,Education,149.345
872830926ffffff,Energy,6.596
872830926ffffff,Financial,18.623
872830926ffffff,Health,303.472
872830926ffffff,Hospitality,94.117
872830926ffffff,Information,21.511
872830926ffffff,Manufacturing,42.878
872830926ffffff,Professional Service,60.639
872830926ffffff,Public Administration,55.278
872830926ffffff,Real Estate,16.481
872830926ffffff,Retail,74.997
872830926ffffff,Transportation,52.423
872830926ffffff,Wholesale,18.743
872830928ffffff,Art/Culture,56.167
872830928ffffff,Business Support,28.748
872830928ffffff,Construction,26.659
872830928ffffff,Education,32.406
872830928ffffff,Energy,2.168
872830928ffffff,Financial,7.123
872830928ffffff,Health,94.503
872830928ffffff,Hospitality,200.963
872830928ffffff,Information,8.562
872830928ffffff,Manufacturing,22.578
872830928ffffff,Professional Service,27.961
872830928ffffff,Public Administration,30.357
872830928ffffff,Real Estate,9.136
872830928ffffff,Retail,43.091
872830928ffffff,Transportation,32.81
872830928ffffff,Wholesale,16.264
872830929ffffff,Art/Culture,85.987
872830929ffffff,Business Support,300.561
872830929ffffff,Construction,125.024
872830929ffffff,Corporate,9.685
872830929ffffff,Education,108.177
872830929ffffff,Energy,26.843
872830929ffffff,Financial,180.243
872830929ffffff,Health,197.221
872830929ffffff,Hospitality,210.569
872830929ffffff,Information,167.907
872830929ffffff,Manufacturing,72.545
872830929ffffff,Professional Service,527.006
872830929ffffff,Public Administration,61.411
872830929ffffff,Real Estate,144.269
872830929ffffff,Retail,398.565
872830929ffffff,Transportation,370.256
872830929ffffff,Wholesale,127.114
87283092cffffff,Art/Culture,0.105
87283092cffffff,Business Support,0.326
87283092cffffff,Construction,1.67
87283092cffffff,Corporate,0.011
87283092cffffff,Education,0.084
87283092cffffff,Energy,0.116
87283092cffffff,Financial,0.105
87283092cffffff,Health,0.189
87283092cffffff,Hospitality,1.03
87283092cffffff,Information,0.053
87283092cffffff,Manufacturing,0.336
87283092cffffff,Professional Service,0.263
87283092cffffff,Public Administration,0.137
87283092cffffff,Real Estate,0.063
87283092cffffff,Retail,0.504
87283092cffffff,Transportation,0.41
87283092cffffff,Wholesale,0.21
872830934ffffff,Art/Culture,73.906
872830934ffffff,Business Support,452.96
872830934ffffff,Construction,197.085
872830934ffffff,Corporate,20.282
872830934ffffff,Education,147.95
872830934ffffff,Energy,13.244
872830934ffffff,Financial,308.237
872830934ffffff,Health,232.366
872830934ffffff,Hospitality,283.207
872830934ffffff,Information,318.115
872830934ffffff,Manufacturing,762.887
872830934ffffff,Professional Service,1042.459
872830934ffffff,Public Administration,53.045
872830934ffffff,Real Estate,239.221
872830934ffffff,Retail,236.702
872830934ffffff,Transportation,122.714
872830934ffffff,Wholesale,54.667
872830942ffffff,Art/Culture,6.797
872830942ffffff,Business Support,15.488
872830942ffffff,Construction,11.595
872830942ffffff,Corporate,0.181
872830942ffffff,Education,143.181
872830942ffffff,Energy,1.358
872830942ffffff,Financial,14.323
872830942ffffff,Health,161.645
872830942ffffff,Hospitality,48.294
872830942ffffff,Information,7.406
872830942ffffff,Manufacturing,10.809
872830942ffffff,Professional Service,36.14
872830942ffffff,Public Administration,9.071
872830942ffffff,Real Estate,8.131
872830942ffffff,Retail,8.395
872830942ffffff,Transportation,20.932
872830942ffffff,Wholesale,7.342
872830946ffffff,Business Support,2.036
872830946ffffff,Construction,0.37
872830946ffffff,Education,0.74
872830946ffffff,Energy,0.185
872830946ffffff,Financial,1.295
872830946ffffff,Health,0.555
872830946ffffff,Hospitality,0.185
872830946ffffff,Professional Service,0.925
872830946ffffff,Real Estate,0.37
872830946ffffff,Retail,6.477
872830946ffffff,Transportation,3.701
872830946ffffff,Wholesale,1.11
872830950ffffff,Art/Culture,13.679
872830950ffffff,Business Support,75.341
872830950ffffff,Construction,373.563
872830950ffffff,Corporate,1.996
872830950ffffff,Education,304.849
872830950ffffff,Energy,2.671
872830950ffffff,Financial,55.83
872830950ffffff,Health,525.799
872830950ffffff,Hospitality,102.014
872830950ffffff,Information,24.573
872830950ffffff,Manufacturing,37.472
872830950ffffff,Professional Service,105.734
872830950ffffff,Public Administration,78.749
872830950ffffff,Real Estate,40.149
872830950ffffff,Retail,142.887
872830950ffffff,Transportation,111.874
872830950ffffff,Wholesale,17.062
872830951ffffff,Art/Culture,27.501
872830951ffffff,Business Support,26.691
872830951ffffff,Construction,98.762
872830951ffffff,Corporate,2.496
872830951ffffff,Education,496.395
872830951ffffff,Energy,6.099
872830951ffffff,Financial,27.625
872830951ffffff,Health,788.329
872830951ffffff,Hospitality,165.827
872830951ffffff,Information,9.034
872830951ffffff,Manufacturing,205.541
872830951ffffff,Professional Service,43.478
872830951ffffff,Public Administration,61.231
872830951ffffff,Real Estate,16.384
872830951ffffff,Retail,56.341
872830951ffffff,Transportation,98.773
872830951ffffff,Wholesale,41.298
872830952ffffff,Art/Culture,9.766
872830952ffffff,Business Support,17.291
872830952ffffff,Construction,263.579
872830952ffffff,Corporate,2.227
872830952ffffff,Education,379.428
872830952ffffff,Energy,4.458
872830952ffffff,Financial,14.937
872830952ffffff,Health,717.218
872830952ffffff,Hospitality,99.836
872830952ffffff,Information,16.095
872830952ffffff,Manufacturing,61.817
872830952ffffff,Professional Service,61.624
872830952ffffff,Public Administration,102.528
872830952ffffff,Real Estate,24.906
872830952ffffff,Retail,135.263
872830952ffffff,Transportation,77.388
872830952ffffff,Wholesale,23.415
872830953ffffff,Art/Culture,2.886
872830953ffffff,Business Support,9.96
872830953ffffff,Construction,75.917
872830953ffffff,Corporate,0.225
872830953ffffff,Education,24.649
872830953ffffff,Energy,1.142
872830953ffffff,Financial,4.854
872830953ffffff,Health,60.274
872830953ffffff,Hospitality,17.856
872830953ffffff,Information,1.04
872830953ffffff,Manufacturing,7.594
872830953ffffff,Professional Service,10.937
872830953ffffff,Public Administration,24.853
872830953ffffff,Real Estate,4.696
872830953ffffff,Retail,12.43
872830953ffffff,Transportation,13.319
872830953ffffff,Wholesale,4.11
872830954ffffff,Art/Culture,16.17
872830954ffffff,Business Support,4.103
872830954ffffff,Construction,26.109
872830954ffffff,Corporate,0.268
872830954ffffff,Education,4.54
872830954ffffff,Energy,7.495
872830954ffffff,Financial,2.427
872830954ffffff,Health,9.492
872830954ffffff,Hospitality,64.107
872830954ffffff,Information,1.74
872830954ffffff,Manufacturing,8.567
872830954ffffff,Professional Service,4.505
872830954ffffff,Public Administration,11.861
872830954ffffff,Real Estate,2.748
872830954ffffff,Retail,48.157
872830954ffffff,Transportation,81.905
872830954ffffff,Wholesale,21.776
872830955ffffff,Art/Culture,10.242
872830955ffffff,Business Support,55.445
872830955ffffff,Construction,122.859
872830955ffffff,Corporate,3.099
872830955ffffff,Education,109.299
872830955ffffff,Energy,1.371
872830955ffffff,Financial,22.233
872830955ffffff,Health,300.712
872830955ffffff,Hospitality,114.429
872830955ffffff,Information,9.192
872830955ffffff,Manufacturing,55.496
872830955ffffff,Professional Service,43.344
872830955ffffff,Public Administration,45.889
872830955ffffff,Real Estate,24.607
872830955ffffff,Retail,110.504
872830955ffffff,Transportation,149.067
872830955ffffff,Wholesale,51.692
872830956ffffff,Art/Culture,7.983
872830956ffffff,Business Support,8.379
872830956ffffff,Construction,48.878
872830956ffffff,Education,76.443
872830956ffffff,Energy,1.931
872830956ffffff,Financial,6.792
872830956ffffff,Health,181.905
872830956ffffff,Hospitality,38.48
872830956ffffff,Information,1.965
872830956ffffff,Manufacturing,28.347
872830956ffffff,Professional Service,10.293
872830956ffffff,Public Administration,35.641
872830956ffffff,Real Estate,10.059
872830956ffffff,Retail,48.533
872830956ffffff,Transportation,62.799
872830956ffffff,Wholesale,11.134
872830958ffffff,Art/Culture,100.326
872830958ffffff,Business Support,74.076
872830958ffffff,Construction,266.122
872830958ffffff,Corporate,0.164
872830958ffffff,Education,324.32
872830958ffffff,Energy,8.982
872830958ffffff,Financial,50.551
872830958ffffff,Health,537.106
872830958ffffff,Hospitality,280.857
872830958ffffff,Information,32.002
872830958ffffff,Manufacturing,198.326
872830958ffffff,Professional Service,137.555
872830958ffffff,Public Administration,68.795
872830958ffffff,Real Estate,31.043
872830958ffffff,Retail,224.227
872830958ffffff,Transportation,114.441
872830958ffffff,Wholesale,46.451
87283095affffff,Art/Culture,161.148
87283095affffff,Business Support,57.655
87283095affffff,Construction,256.104
87283095affffff,Corporate,3.887
87283095affffff,Education,1086.578
87283095affffff,Energy,14.0
87283095affffff,Financial,56.77
87283095affffff,Health,2161.475
87283095affffff,Hospitality,445.788
87283095affffff,Information,70.347
87283095affffff,Manufacturing,118.104
87283095affffff,Professional Service,221.632
87283095affffff,Public Administration,124.264
87283095affffff,Real Estate,35.457
87283095affffff,Retail,231.728
87283095affffff,Transportation,97.899
87283095affffff,Wholesale,49.753
87283095bffffff,Art/Culture,60.534
87283095bffffff,Business Support,12.414
87283095bffffff,Construction,155.205
87283095bffffff,Corporate,2.0
87283095bffffff,Education,310.109
87283095bffffff,Energy,9.66
87283095bffffff,Financial,23.429
87283095bffffff,Health,601.877
87283095bffffff,Hospitality,220.252
87283095bffffff,Information,14.571
87283095bffffff,Manufacturing,45.843
87283095bffffff,Professional Service,62.497
87283095bffffff,Public Administration,42.381
87283095bffffff,Real Estate,16.163
87283095bffffff,Retail,85.882
87283095bffffff,Transportation,92.114
87283095bffffff,Wholesale,16.602
87283095cffffff,Art/Culture,30.201
87283095cffffff,Business Support,39.551
87283095cffffff,Construction,226.499
87283095cffffff,Corporate,4.081
87283095cffffff,Education,691.353
87283095cffffff,Energy,11.796
87283095cffffff,Financial,42.325
87283095cffffff,Health,1120.338
87283095cffffff,Hospitality,213.461
87283095cffffff,Information,9.591
87283095cffffff,Manufacturing,42.56
87283095cffffff,Professional Service,94.909
87283095cffffff,Public Administration,98.97
87283095cffffff,Real Estate,20.13
87283095cffffff,Retail,62.618
87283095cffffff,Transportation,115.319
87283095cffffff,Wholesale,46.214
87283095effffff,Art/Culture,19.558
87283095effffff,Business Support,14.425
87283095effffff,Construction,132.589
87283095effffff,Corporate,0.775
87283095effffff,Education,806.033
87283095effffff,Energy,4.301
87283095effffff,Financial,14.861
87283095effffff,Health,1374.029
87283095effffff,Hospitality,45.351
87283095effffff,Information,21.18
87283095effffff,Manufacturing,49.023
87283095effffff,Professional Service,55.282
87283095effffff,Public Administration,61.239
87283095effffff,Real Estate,13.136
87283095effffff,Retail,44.394
87283095effffff,Transportation,30.307
87283095effffff,Wholesale,7.636
872830970ffffff,Art/Culture,109.356
872830970ffffff,Business Support,68.499
872830970ffffff,Construction,42.45
872830970ffffff,Corporate,3.562
872830970ffffff,Education,186.66
872830970ffffff,Energy,22.817
872830970ffffff,Financial,31.029
872830970ffffff,Health,419.237
872830970ffffff,Hospitality,356.642
872830970ffffff,Information,16.826
872830970ffffff,Manufacturing,72.079
872830970ffffff,Professional Service,67.633
872830970ffffff,Public Administration,19.151
872830970ffffff,Real Estate,49.952
872830970ffffff,Retail,324.238
872830970ffffff,Transportation,314.049
872830970ffffff,Wholesale,79.703
872830971ffffff,Art/Culture,20.16
872830971ffffff,Business Support,23.554
872830971ffffff,Construction,30.11
872830971ffffff,Education,181.981
872830971ffffff,Energy,9.695
872830971ffffff,Financial,7.69
872830971ffffff,Health,441.087
872830971ffffff,Hospitality,85.555
872830971ffffff,Information,1.986
872830971ffffff,Manufacturing,35.914
872830971ffffff,Professional Service,18.929
872830971ffffff,Public Administration,6.806
872830971ffffff,Real Estate,11.238
872830971ffffff,Retail,168.429
872830971ffffff,Transportation,124.884
872830971ffffff,Wholesale,26.859
872830972ffffff,Art/Culture,65.888
872830972ffffff,Business Support,91.338
872830972ffffff,Construction,70.019
872830972ffffff,Corporate,2.297
872830972ffffff,Education,260.037
872830972ffffff,Energy,29.066
872830972ffffff,Financial,27.085
872830972ffffff,Health,550.069
872830972ffffff,Hospitality,196.602
872830972ffffff,Information,17.051
872830972ffffff,Manufacturing,51.915
872830972ffffff,Professional Service,44.052
872830972ffffff,Public Administration,47.964
872830972ffffff,Real Estate,18.048
872830972ffffff,Retail,210.589
872830972ffffff,Transportation,331.013
872830972ffffff,Wholesale,89.73
872830973ffffff,Art/Culture,85.822
872830973ffffff,Business Support,26.277
872830973ffffff,Construction,213.071
872830973ffffff,Corporate,0.958
872830973ffffff,Education,67.976
872830973ffffff,Energy,41.011
872830973ffffff,Financial,16.892
872830973ffffff,Health,141.72
872830973ffffff,Hospitality,326.252
872830973ffffff,Information,9.756
872830973ffffff,Manufacturing,76.481
872830973ffffff,Professional Service,31.338
872830973ffffff,Public Administration,72.704
872830973ffffff,Real Estate,23.8
872830973ffffff,Retail,343.927
872830973ffffff,Transportation,478.627
872830973ffffff,Wholesale,132.871
872830974ffffff,Art/Culture,29.636
872830974ffffff,Business Support,5.718
872830974ffffff,Construction,0.635
872830974ffffff,Corporate,2.392
872830974ffffff,Education,36.625
872830974ffffff,Energy,4.298
872830974ffffff,Financial,2.392
872830974ffffff,Health,72.428
872830974ffffff,Hospitality,68.28
872830974ffffff,Information,1.271
872830974ffffff,Manufacturing,24.33
872830974ffffff,Professional Service,7.176
872830974ffffff,Public Administration,2.392
872830974ffffff,Real Estate,6.391
872830974ffffff,Retail,48.285
872830974ffffff,Transportation,53.405
872830974ffffff,Wholesale,36.438
872830975ffffff,Art/Culture,1.121
872830975ffffff,Business Support,0.01
872830975ffffff,Construction,0.213
872830975ffffff,Corporate,0.106
872830975ffffff,Education,1.17
872830975ffffff,Energy,0.116
872830975ffffff,Financial,0.106
872830975ffffff,Health,2.098
872830975ffffff,Hospitality,1.895
872830975ffffff,Manufacturing,0.542
872830975ffffff,Professional Service,0.358
872830975ffffff,Public Administration,0.106
872830975ffffff,Real Estate,0.483
872830975ffffff,Retail,2.04
872830975ffffff,Transportation,2.543
872830975ffffff,Wholesale,0.783
872830976ffffff,Art/Culture,12.631
872830976ffffff,Business Support,65.939
872830976ffffff,Construction,11.458
872830976ffffff,Corporate,1.732
872830976ffffff,Education,208.972
872830976ffffff,Energy,6.426
872830976ffffff,Financial,17.752
872830976ffffff,Health,448.591
872830976ffffff,Hospitality,31.134
872830976ffffff,Information,11.338
872830976ffffff,Manufacturing,27.106
872830976ffffff,Professional Service,27.69
872830976ffffff,Public Administration,11.137
872830976ffffff,Real Estate,10.209
872830976ffffff,Retail,62.829
872830976ffffff,Transportation,80.629
872830976ffffff,Wholesale,24.074
872830980ffffff,Art/Culture,36.565
872830980ffffff,Business Support,107.32
872830980ffffff,Construction,148.858
872830980ffffff,Corporate,2.779
872830980ffffff,Education,147.608
872830980ffffff,Energy,4.302
872830980ffffff,Financial,63.215
872830980ffffff,Health,292.03
872830980ffffff,Hospitality,131.27
872830980ffffff,Information,28.206
872830980ffffff,Manufacturing,126.552
872830980ffffff,Professional Service,115.356
872830980ffffff,Public Administration,47.128
872830980ffffff,Real Estate,54.099
872830980ffffff,Retail,131.594
872830980ffffff,Transportation,170.393
872830980ffffff,Wholesale,57.744
872830982ffffff,Art/Culture,2.281
872830982ffffff,Business Support,12.927
872830982ffffff,Construction,5.703
872830982ffffff,Corporate,0.38
872830982ffffff,Education,30.416
872830982ffffff,Energy,0.19
872830982ffffff,Financial,6.463
872830982ffffff,Health,58.931
872830982ffffff,Hospitality,11.786
872830982ffffff,Information,3.422
872830982ffffff,Manufacturing,6.844
872830982ffffff,Professional Service,12.166
872830982ffffff,Public Administration,7.604
872830982ffffff,Real Estate,4.943
872830982ffffff,Retail,7.604
872830982ffffff,Transportation,9.695
872830982ffffff,Wholesale,3.612
872830986ffffff,Art/Culture,42.416
872830986ffffff,Business Support,170.816
872830986ffffff,Construction,133.742
872830986ffffff,Corporate,5.525
872830986ffffff,Education,576.85
872830986ffffff,Energy,11.068
872830986ffffff,Financial,80.786
872830986ffffff,Health,1155.745
872830986ffffff,Hospitality,211.619
872830986ffffff,Information,47.098
872830986ffffff,Manufacturing,500.395
872830986ffffff,Professional Service,126.713
872830986ffffff,Public Administration,136.433
872830986ffffff,Real Estate,54.495
872830986ffffff,Retail,225.818
872830986ffffff,Transportation,252.481
872830986ffffff,Wholesale,91.409
872830988ffffff,Art/Culture,0.001
872830988ffffff,Business Support,0.002
872830988ffffff,Construction,1.592
872830988ffffff,Corporate,0.0
872830988ffffff,Education,1.644
872830988ffffff,Energy,0.0
872830988ffffff,Financial,0.001
872830988ffffff,Health,4.107
872830988ffffff,Hospitality,0.769
872830988ffffff,Information,0.001
872830988ffffff,Manufacturing,0.564
872830988ffffff,Professional Service,0.166
872830988ffffff,Public Administration,0.221
872830988ffffff,Real Estate,0.001
872830988ffffff,Retail,0.221
872830988ffffff,Transportation,0.44
872830988ffffff,Wholesale,0.22
872830989ffffff,Art/Culture,0.917
872830989ffffff,Business Support,0.806
872830989ffffff,Construction,4.191
872830989ffffff,Corporate,0.134
872830989ffffff,Education,14.094
872830989ffffff,Financial,0.457
872830989ffffff,Health,16.549
872830989ffffff,Hospitality,1.918
872830989ffffff,Information,0.016
872830989ffffff,Manufacturing,0.169
872830989ffffff,Professional Service,0.709
872830989ffffff,Public Administration,0.058
872830989ffffff,Real Estate,0.536
872830989ffffff,Retail,1.413
872830989ffffff,Transportation,0.918
872830989ffffff,Wholesale,0.013
87283098affffff,Construction,19.131
87283098affffff,Education,19.65
87283098affffff,Health,49.144
87283098affffff,Hospitality,9.174
87283098affffff,Manufacturing,6.565
87283098affffff,Professional Service,1.965
87283098affffff,Public Administration,2.62
87283098affffff,Retail,2.623
87283098affffff,Transportation,5.24
87283098affffff,Wholesale,2.62
87283098bffffff,Art/Culture,31.44
87283098bffffff,Business Support,92.792
87283098bffffff,Construction,559.938
87283098bffffff,Corporate,0.756
87283098bffffff,Education,274.303
87283098bffffff,Energy,8.661
87283098bffffff,Financial,11.266
87283098bffffff,Health,450.667
87283098bffffff,Hospitality,297.895
87283098bffffff,Information,6.551
87283098bffffff,Manufacturing,57.055
87283098bffffff,Professional Service,29.534
87283098bffffff,Public Administration,24.633
87283098bffffff,Real Estate,9.36
87283098bffffff,Retail,63.394
87283098bffffff,Transportation,58.059
87283098bffffff,Wholesale,14.853
87283098cffffff,Art/Culture,22.698
87283098cffffff,Business Support,43.155
87283098cffffff,Construction,117.416
87283098cffffff,Corporate,1.681
87283098cffffff,Education,54.364
87283098cffffff,Energy,9.248
87283098cffffff,Financial,20.737
87283098cffffff,Health,71.738
87283098cffffff,Hospitality,65.013
87283098cffffff,Information,13.731
87283098cffffff,Manufacturing,361.775
87283098cffffff,Professional Service,49.881
87283098cffffff,Public Administration,41.474
87283098cffffff,Real Estate,27.462
87283098cffffff,Retail,37.27
87283098cffffff,Transportation,45.677
87283098cffffff,Wholesale,20.176
87283098dffffff,Art/Culture,22.049
87283098dffffff,Business Support,11.336
87283098dffffff,Construction,15.76
87283098dffffff,Corporate,0.704
87283098dffffff,Education,25.05
87283098dffffff,Energy,1.164
87283098dffffff,Financial,4.086
87283098dffffff,Health,38.555
87283098dffffff,Hospitality,56.901
87283098dffffff,Information,4.189
87283098dffffff,Manufacturing,46.02
87283098dffffff,Professional Service,14.151
87283098dffffff,Public Administration,8.664
87283098dffffff,Real Estate,7.393
87283098dffffff,Retail,15.025
87283098dffffff,Transportation,33.799
87283098dffffff,Wholesale,11.397
872830991ffffff,Art/Culture,0.443
872830991ffffff,Business Support,0.14
872830991ffffff,Construction,1.608
872830991ffffff,Education,1.025
872830991ffffff,Energy,0.047
872830991ffffff,Financial,0.023
872830991ffffff,Health,1.864
872830991ffffff,Hospitality,0.699
872830991ffffff,Manufacturing,0.117
872830991ffffff,Professional Service,0.14
872830991ffffff,Public Administration,0.07
872830991ffffff,Real Estate,0.047
872830991ffffff,Retail,0.14
872830991ffffff,Transportation,0.21
872830991ffffff,Wholesale,0.07
872830995ffffff,Art/Culture,0.385
872830995ffffff,Business Support,0.121
872830995ffffff,Construction,1.397
872830995ffffff,Education,0.891
872830995ffffff,Energy,0.04
872830995ffffff,Financial,0.02
